Frame#,secs,nsecs,x,y,z,l,w,h,orientation,confidence_level
6,0,606438072,1.4504001,-11.14202,-1.064252,0.8254372,0.8207252,1.8182737,-1.0315123,0.7432289
6,0,606438072,54.585205,6.451851,0.81387085,0.9856952,0.9858529,1.7622808,0.34202343,0.7102676
6,0,606438072,-0.46853626,-23.312351,-1.4592547,0.9093692,0.84789765,1.7163844,1.1134167,0.69370747
6,0,606438072,-7.4921217,43.886658,-0.24211554,1.0564122,0.93513083,1.7701693,1.7735679,0.69341964
6,0,606438072,3.0128896,-11.448603,-1.1821784,0.7433474,0.72571516,1.5584465,-2.3510451,0.68567723
6,0,606438072,48.287567,16.43997,1.083224,0.9677409,0.86631864,1.7072392,-2.9749625,0.6642913
6,0,606438072,36.589363,11.484929,0.27636403,0.94050276,0.86094546,1.6623261,-3.099707,0.66299844
6,0,606438072,39.832893,-1.8267612,0.06652768,0.87587595,0.8366529,1.6890291,-0.04557513,0.6588364
6,0,606438072,2.8164082,-13.006545,-1.1570598,0.79476386,0.80349946,1.6492872,2.8008423,0.637482
6,0,606438072,-2.3474197,16.2004,-0.7233017,0.94707036,0.82873917,1.7421994,2.406397,0.632537
6,0,606438072,-24.368837,1.3314078,-1.3694009,0.92312044,0.8349191,1.6488407,1.4799309,0.6292049
6,0,606438072,17.132284,-4.7280855,-0.81275105,0.8464171,0.7467936,1.3839382,0.8990455,0.62792826
6,0,606438072,17.716543,-5.691129,-0.81869155,0.86481196,0.728401,1.3610585,0.78495264,0.60899705
6,0,606438072,-25.22151,1.7335916,-1.3457067,0.93890375,0.86659217,1.7012748,1.2334899,0.6072528
6,0,606438072,-62.27063,-24.415249,-2.832509,0.92894167,0.90103424,1.7781494,-2.8387666,0.5981445
6,0,606438072,40.869995,-2.4196243,0.12775905,0.86173236,0.8181692,1.7337269,-0.110112324,0.59619236
6,0,606438072,59.861538,13.374369,1.4121683,0.90851045,0.8497179,1.7853652,0.15681483,0.5944299
6,0,606438072,39.687477,-0.88820046,0.10329719,0.8871219,0.8382753,1.7288688,0.014745995,0.5769247
6,0,606438072,-0.37636277,17.702309,-0.7857993,0.80406106,0.7467182,1.3799797,-1.682704,0.5623022
6,0,606438072,-3.730313,19.058603,-0.7593015,0.8653508,0.8303243,1.6655961,-2.718808,0.56200117
6,0,606438072,2.1655717,-12.273478,-1.1768796,0.770904,0.7824956,1.6351792,1.14642,0.5603674
6,0,606438072,60.081112,12.114584,1.3376045,0.91501635,0.85559607,1.6927365,0.3498189,0.55224854
6,0,606438072,-9.345203,49.529053,-0.116495535,0.9031106,0.86965173,1.7295719,1.6557024,0.52774
6,0,606438072,-61.76714,-25.315907,-2.853081,0.90122396,0.8827919,1.7660884,-2.8496401,0.5228424
6,0,606438072,-7.740455,39.158024,-0.466793,0.93311113,0.8476156,1.6275746,-1.3909867,0.49774158
6,0,606438072,-2.2879014,17.788694,-0.935582,0.7806443,0.68940586,1.0560346,-2.400141,0.49257994
6,0,606438072,5.110215,17.852228,-0.37192863,0.8191524,0.82294583,1.7875873,-1.6777697,0.46738458
6,0,606438072,23.808588,-2.1636922,-0.35087377,0.7718173,0.783015,1.7739362,-0.10430253,0.44221482
6,0,606438072,1.9663409,18.486788,-0.6261228,0.798028,0.7530782,1.3786652,-0.8425674,0.43412745
6,0,606438072,-42.777676,47.656536,-2.0935342,0.894658,0.8532986,1.7944313,-0.9633867,0.37576494
6,0,606438072,67.91152,0.30744025,0.82606095,0.99590015,0.99404216,1.7863051,0.13314368,0.37151277
6,0,606438072,-63.74853,-28.821356,-2.8505435,0.94196254,0.877277,1.7099507,0.5,0.32587987
7,0,706383249,-4.871861,18.673187,-0.8051241,0.97536206,0.8328257,1.704263,2.1519456,0.8389259
7,0,706383249,25.012865,14.214664,-0.033401776,0.88554823,0.78789824,1.6762738,3.0206478,0.83020526
7,0,706383249,32.931095,2.7405026,-0.09612219,0.91768837,0.89050555,1.589998,-0.050167177,0.82801735
7,0,706383249,-10.969648,28.444813,-0.99410737,1.0235822,0.8576462,1.7220051,2.2059884,0.82017094
7,0,706383249,-6.475217,23.032063,-0.7504874,1.0501117,0.89827985,1.8208438,1.8645172,0.81962985
7,0,706383249,33.43222,8.586767,0.18506224,1.095364,0.9329516,1.836018,3.0370872,0.80776113
7,0,706383249,23.601225,3.8093293,-0.37797338,0.90664834,0.8015452,1.5501443,-3.0958617,0.7960951
7,0,706383249,1.449519,-11.143519,-1.0456866,0.8164919,0.8591492,1.8522297,-0.9743695,0.76142085
7,0,706383249,24.693108,13.466524,-0.06408255,0.9054839,0.8150018,1.6691287,3.0680962,0.7598369
7,0,706383249,-2.4528089,16.257643,-0.7416782,0.98358744,0.8657861,1.7138121,2.5912926,0.7429333
7,0,706383249,36.51035,11.490392,0.26512474,0.9202907,0.8358151,1.6340259,-3.135762,0.7324377
7,0,706383249,-0.4227982,-23.246458,-1.4629651,0.8842746,0.8310497,1.6985998,1.109962,0.7269848
7,0,706383249,2.5750659,17.786722,-0.5218807,0.8364775,0.8316339,1.6036131,1.2592514,0.7166956
7,0,706383249,39.92884,-1.8312023,0.019899916,0.8705537,0.8095829,1.6386,-0.0503712,0.70548445
7,0,706383249,-24.37312,1.4450147,-1.345703,0.9106581,0.83063555,1.671525,1.3974274,0.6962004
7,0,706383249,-3.7512076,19.092236,-0.7230781,0.8136975,0.84180534,1.6850603,-2.3771882,0.68575555
7,0,706383249,-7.5435224,44.053444,-0.2005618,1.0722973,0.91744316,1.7363253,1.7524043,0.68458456
7,0,706383249,54.721256,6.5054564,0.85761374,1.0193806,0.94693345,1.7332418,0.39440727,0.6818639
7,0,706383249,2.9840739,-11.439694,-1.1669202,0.73651373,0.7263431,1.5716295,-2.4082496,0.67952025
7,0,706383249,23.823505,-2.1627984,-0.36417848,0.76414114,0.7727322,1.7499003,-0.22797155,0.67708796
7,0,706383249,17.826664,-5.4990206,-0.8345388,0.8366788,0.71745265,1.3409979,0.92964005,0.66756
7,0,706383249,48.159443,16.400381,1.0779479,0.94353455,0.8358762,1.6913335,-2.8950772,0.6573197
7,0,706383249,-7.725886,39.060814,-0.43412656,0.959178,0.8658905,1.6798805,-1.4530025,0.65489745
7,0,706383249,35.590015,-1.1521934,-0.2040252,0.88151324,0.79418856,1.4237032,-0.035895415,0.6521754
7,0,706383249,17.21223,-4.7216697,-0.83199066,0.8462805,0.7555348,1.3527623,0.9238866,0.62302303
7,0,706383249,2.8543437,-12.986299,-1.1436582,0.77477384,0.8267487,1.6375812,2.5993478,0.58819026
7,0,706383249,-61.869007,-25.348234,-2.878514,0.88604,0.9048198,1.7545834,-2.8017452,0.57024497
7,0,706383249,2.1373112,-12.241766,-1.1797701,0.777785,0.78366387,1.6418179,1.0913855,0.546136
7,0,706383249,39.74295,-0.8832099,0.06871529,0.88548625,0.83146805,1.6954982,-0.0009814277,0.5408266
7,0,706383249,-9.351574,49.699795,-0.07977407,0.9324264,0.86419755,1.7195299,1.7460265,0.5269942
7,0,706383249,-0.3719593,17.737068,-0.7742875,0.79610574,0.7336253,1.3815335,-1.6896673,0.50244373
7,0,706383249,60.043026,13.284903,1.4425888,0.9733255,0.8973061,1.8131154,0.3444978,0.49390844
7,0,706383249,68.07935,0.25092375,0.83268946,1.0579758,1.0486572,1.8527273,-0.0027825783,0.45663282
7,0,706383249,-62.432,-24.406832,-2.7563758,0.96354944,0.91809994,1.7462708,-2.7954242,0.43534768
7,0,706383249,40.96429,-2.3276744,0.13309689,0.92789996,0.85360485,1.7400895,-0.04156228,0.43153122
7,0,706383249,23.91391,-2.99554,-0.31891483,0.8029288,0.8071287,1.8564545,0.15219045,0.42278406
7,0,706383249,7.216282,28.234001,0.2420444,0.9169729,0.8438832,1.7105259,2.9840822,0.3921671
7,0,706383249,-70.05445,-21.051752,-3.3899293,0.8996757,0.8656706,1.7164981,-2.971135,0.39029953
7,0,706383249,1.9629755,18.494354,-0.638558,0.78888166,0.7661428,1.3595722,-0.9925979,0.36021948
7,0,706383249,60.139893,12.159081,1.4307482,0.9465442,0.88852566,1.7921573,0.42300925,0.33398053
7,0,706383249,7.8559504,21.84922,-0.36014456,0.8414748,0.7379245,1.1380283,-1.0355872,0.31574795
7,0,706383249,-63.718468,-28.62019,-2.8260946,0.9692632,0.8814021,1.7257229,0.45265445,0.31440863
7,0,706383249,5.039656,17.846481,-0.3459888,0.82839227,0.8193397,1.7918814,-1.8045776,0.3021939
8,0,806248261,-2.5523632,16.340405,-0.72928053,0.96110874,0.84848803,1.7618711,2.4355943,0.8341024
8,0,806248261,24.921188,14.191478,-0.04574852,0.90125066,0.7808684,1.6601675,3.0913045,0.81911075
8,0,806248261,-4.9441566,18.788548,-0.7738351,1.0300977,0.8743466,1.7631793,2.2310956,0.80923295
8,0,806248261,-11.064,28.574707,-0.97682387,0.9981919,0.85953337,1.7540299,2.2189658,0.7946135
8,0,806248261,33.279106,8.61252,0.18996806,1.0908946,0.9653959,1.8153546,3.007716,0.7923453
8,0,806248261,1.4562122,-11.152855,-1.04747,0.82256,0.84639317,1.8576014,-0.9749072,0.77928334
8,0,806248261,24.590862,13.441863,-0.0688061,0.9051615,0.8130323,1.6935307,3.1333034,0.7790974
8,0,806248261,23.466784,3.8133385,-0.37707764,0.90576994,0.8151602,1.5555333,3.180729,0.7738084
8,0,806248261,33.05403,2.763101,-0.09165935,0.9287026,0.8989492,1.6065397,-0.08921127,0.7369977
8,0,806248261,-0.41003314,-23.140759,-1.4042199,0.9092822,0.8699272,1.7475448,1.1744306,0.7353498
8,0,806248261,-3.7804923,19.099836,-0.66556746,0.8170561,0.82278633,1.7758573,-1.9987931,0.72375757
8,0,806248261,36.401993,11.520481,0.26286238,0.91407824,0.83590287,1.6420025,-3.2023907,0.71759474
8,0,806248261,-6.5247726,23.221449,-0.7348427,1.1077256,0.9197645,1.8246943,1.9559166,0.71355516
8,0,806248261,35.712452,-1.1668417,-0.20550816,0.8844613,0.7917413,1.4197236,-0.035603546,0.71056163
8,0,806248261,-7.5689507,44.250957,-0.22913079,1.0542285,0.9128534,1.7335978,1.7276549,0.69697475
8,0,806248261,54.85559,6.5514493,0.8649375,0.98158544,0.9274918,1.7283721,0.40710226,0.6898841
8,0,806248261,2.9913752,-11.449931,-1.1696014,0.7229589,0.72043973,1.5603149,-2.3120797,0.6868353
8,0,806248261,17.28378,-4.59423,-0.78012115,0.8804201,0.7987441,1.4464953,0.94532585,0.6807669
8,0,806248261,2.5759695,17.804626,-0.53778046,0.7905724,0.80527484,1.6246097,1.5483056,0.6770423
8,0,806248261,2.8625183,-12.931196,-1.1525089,0.7723933,0.8026416,1.6236694,2.5304017,0.67268395
8,0,806248261,-24.369152,1.5511029,-1.3313988,0.93601096,0.8427889,1.7013087,1.4615242,0.67098886
8,0,806248261,23.848724,-2.1505227,-0.34375137,0.7699049,0.77921295,1.8062963,-0.250404,0.65959024
8,0,806248261,48.041798,16.463703,1.0618908,0.93686545,0.8309856,1.6814209,-3.1019404,0.6480633
8,0,806248261,39.822773,-0.89468616,0.030494045,0.8486952,0.80136347,1.6228882,-0.004331451,0.62016433
8,0,806248261,2.0800195,-12.239106,-1.1636666,0.76770115,0.7764284,1.6205571,0.68666106,0.5997532
8,0,806248261,-9.377105,49.878624,-0.07973449,0.9633778,0.8820793,1.7534382,1.7269895,0.55623436
8,0,806248261,17.876637,-5.3459535,-0.76181585,0.8906973,0.7825083,1.5225875,0.9079441,0.54093283
8,0,806248261,41.054947,-2.3480926,0.11573477,0.89587694,0.8368065,1.7407191,-0.02522427,0.53441405
8,0,806248261,-7.7098665,38.954018,-0.45809,0.92688996,0.84576756,1.6784006,-1.6022588,0.52859145
8,0,806248261,-0.36563382,17.748346,-0.7624759,0.778736,0.7304927,1.3823503,-1.5728813,0.5209499
8,0,806248261,5.0310116,17.824856,-0.33361846,0.8224158,0.83015555,1.8752891,-1.8346536,0.47811773
8,0,806248261,7.0880785,28.18256,0.24393936,0.88891226,0.84687835,1.7364368,-2.6663888,0.45951596
8,0,806248261,40.158535,-1.8739995,0.08782549,0.8404611,0.81718785,1.7543149,-0.05833681,0.42795283
8,0,806248261,23.931107,-3.0203464,-0.35756022,0.78859603,0.7950603,1.806172,0.2633834,0.42432654
8,0,806248261,-62.58657,-24.416296,-2.7351067,0.94615686,0.9132965,1.6652539,-2.7582603,0.41577998
8,0,806248261,-61.991985,-25.358206,-2.8607929,0.9143432,0.910126,1.7441956,-2.8739843,0.38573033
8,0,806248261,-9.880644,39.749035,-0.5838818,0.8776101,0.87989575,1.5660896,1.5409391,0.38207528
8,0,806248261,1.9175183,18.459154,-0.64541143,0.76876366,0.7632681,1.3852224,-1.0866147,0.33945483
8,0,806248261,-63.60445,-28.550652,-2.8474727,0.95453906,0.87919384,1.7031364,0.4567393,0.33704478
8,0,806248261,2.6160316,-13.580237,-1.1545839,0.7553452,0.7700055,1.6686381,2.624806,0.3354885
8,0,806248261,-42.665154,47.51883,-2.134372,0.97956836,0.8871228,1.8343878,-0.6329487,0.31919852
9,0,906365800,33.123173,8.595165,0.18245848,1.0791734,0.9633684,1.8432254,-3.0889728,0.8402285
9,0,906365800,-5.026178,18.897285,-0.79379505,0.9913049,0.8598826,1.717902,2.2063322,0.8181497
9,0,906365800,-11.107267,28.676363,-0.97607005,0.9824477,0.8386265,1.7053396,2.1742487,0.8161169
9,0,906365800,1.4542639,-11.15001,-1.0538198,0.8193723,0.86086845,1.826135,-0.9521986,0.7871103
9,0,906365800,23.329102,3.8123226,-0.39168257,0.894346,0.8182725,1.5573245,3.1879084,0.77903974
9,0,906365800,-6.5512433,23.33448,-0.69836515,1.1300005,0.90931165,1.8926191,1.9370763,0.7698596
9,0,906365800,33.19035,2.7495809,-0.07243614,0.9565239,0.8929482,1.6316738,-0.019033,0.7693522
9,0,906365800,36.26829,11.507859,0.25857157,0.92558175,0.8476988,1.6413658,-3.0737646,0.7572569
9,0,906365800,24.471285,13.434215,-0.07212536,0.93623054,0.841846,1.7286775,3.1502182,0.75041616
9,0,906365800,47.905956,16.483212,1.0514913,0.96891284,0.86379844,1.6871917,-3.1082947,0.747299
9,0,906365800,-0.34151396,-23.065464,-1.399405,0.91769,0.839146,1.7338451,1.0814523,0.7351881
9,0,906365800,6.97778,28.151417,0.2899279,0.9068115,0.85783756,1.7751849,-2.7498982,0.71963286
9,0,906365800,35.832085,-1.1569607,-0.21485393,0.8851856,0.78704166,1.4139094,0.0053527197,0.70938915
9,0,906365800,-24.355886,1.6472892,-1.3209618,0.9227626,0.84102684,1.7421058,1.3082256,0.70649743
9,0,906365800,54.994434,6.608561,0.9034509,0.97229445,0.9034197,1.712095,0.48211315,0.6953627
9,0,906365800,24.747473,14.163895,-0.054546762,0.9213601,0.837898,1.7080156,3.131257,0.69487387
9,0,906365800,2.8681753,-12.924642,-1.1468704,0.7670066,0.8007535,1.6110468,2.5266333,0.67855436
9,0,906365800,-2.594783,16.357363,-0.7383525,0.9535916,0.8532714,1.7662283,2.4070158,0.67468476
9,0,906365800,3.0075502,-11.478175,-1.178728,0.7520572,0.73062456,1.5421077,-2.457908,0.6634316
9,0,906365800,17.904987,-5.29363,-0.7339391,0.89974916,0.79433256,1.5629308,0.7404498,0.6358001
9,0,906365800,-7.7014136,44.471077,-0.2921911,1.0618662,0.9161696,1.7544676,1.7564245,0.63487154
9,0,906365800,2.5990453,17.819366,-0.54713374,0.7849813,0.80049026,1.5900297,1.5314636,0.6328253
9,0,906365800,39.890266,-0.77067006,0.022929382,0.88313425,0.8113643,1.594074,0.0037626268,0.6303764
9,0,906365800,40.13754,-1.8843066,0.026602935,0.85405403,0.82112324,1.6761334,-0.12694094,0.62810165
9,0,906365800,23.850355,-2.1455972,-0.34852153,0.76395446,0.780039,1.7810086,-0.31200987,0.6183909
9,0,906365800,17.36824,-4.44335,-0.7493152,0.9226463,0.82290995,1.5178742,0.80243534,0.61307937
9,0,906365800,-3.7871628,19.012552,-0.7242947,0.8521084,0.82108307,1.683364,-1.9369727,0.6056256
9,0,906365800,2.0716896,-12.223914,-1.1497434,0.77326393,0.78851247,1.6698302,0.90346,0.5872937
9,0,906365800,-9.4210005,50.015694,-0.17716603,0.90058416,0.8492834,1.7024769,1.6686735,0.5714718
9,0,906365800,1.9196092,18.46853,-0.6371377,0.7983703,0.7488406,1.4381751,-1.1428771,0.56015486
9,0,906365800,41.161472,-2.337788,0.069564536,0.8771124,0.82000184,1.7189789,-0.011511603,0.53967124
9,0,906365800,-7.667927,38.880836,-0.48508793,0.91927415,0.8607714,1.7032268,-1.5731908,0.48800948
9,0,906365800,23.951342,-3.012665,-0.37144893,0.7927757,0.8007131,1.7973301,0.4115445,0.48485723
9,0,906365800,-62.17482,-25.38951,-2.8131,0.9272503,0.9302675,1.7406517,-2.8612244,0.4708778
9,0,906365800,-9.886113,39.828445,-0.63445574,0.90608716,0.8697479,1.5673896,1.4561181,0.45624053
9,0,906365800,5.068795,17.84176,-0.35692614,0.81240076,0.8144942,1.7919087,-1.7599535,0.44461468
9,0,906365800,-63.49966,-28.438025,-2.823981,0.9638315,0.88889265,1.6862233,0.4480239,0.44389257
9,0,906365800,2.6401231,-13.561012,-1.168934,0.7538757,0.7558746,1.6168652,2.610706,0.38666412
9,0,906365800,-0.35873896,17.717134,-0.80440205,0.78800523,0.72236043,1.336455,-1.4559281,0.35986942
9,0,906365800,-62.73067,-24.495632,-2.7342844,0.97556245,0.92295676,1.7113459,-2.7429035,0.35300428
9,0,906365800,68.26083,0.22219887,0.91068643,0.967923,0.9797878,1.7926345,-0.088665776,0.30717704
10,1,6474486,32.96235,8.642364,0.17090853,1.0792577,0.9487983,1.8627089,-3.194742,0.8529505
10,1,6474486,24.649881,14.201547,-0.012750077,0.93844706,0.82378954,1.7263073,3.0594642,0.8214759
10,1,6474486,-5.080716,18.983122,-0.8041243,0.9970688,0.8596984,1.7240143,2.1223643,0.8158893
10,1,6474486,-2.7131917,16.482416,-0.7460856,0.9598752,0.8391802,1.7379844,2.3881001,0.8133796
10,1,6474486,24.373602,13.408021,-0.07536714,0.94447005,0.81376624,1.7290215,3.1569164,0.8065843
10,1,6474486,33.31881,2.7690983,-0.056149054,0.95541215,0.8976874,1.6304641,0.054825194,0.80001444
10,1,6474486,-11.24913,28.780485,-1.0144781,1.0069038,0.8651229,1.7382388,2.3102415,0.7994393
10,1,6474486,1.4556766,-11.144101,-1.0543857,0.8206516,0.8791493,1.8535693,-0.94018966,0.7954629
10,1,6474486,23.18194,3.775549,-0.40809935,0.92133373,0.8359012,1.5510287,-3.027017,0.7874888
10,1,6474486,-24.331085,1.7298707,-1.2928815,0.9275531,0.83453494,1.7334923,1.2382263,0.7445188
10,1,6474486,-0.26756543,-22.95237,-1.3945835,0.9088112,0.83970916,1.7077112,1.0653706,0.74083257
10,1,6474486,2.865164,-12.9598675,-1.1769112,0.7435876,0.7818974,1.6658003,2.500466,0.7264222
10,1,6474486,36.130894,11.495056,0.26191968,0.92459744,0.8441103,1.6332457,-2.9328616,0.72495276
10,1,6474486,6.8277693,28.092785,0.25953788,0.942824,0.8650821,1.7064142,-2.9271033,0.7238337
10,1,6474486,47.78358,16.50258,1.0407648,0.9450537,0.8535683,1.6697389,-3.201036,0.72356004
10,1,6474486,2.6527956,17.848854,-0.55388314,0.7744382,0.78592134,1.6005934,-2.0285618,0.71872175
10,1,6474486,-6.5907197,23.45874,-0.69272596,1.1232722,0.9268568,1.9154658,1.9302052,0.6897202
10,1,6474486,2.984986,-11.449193,-1.1877618,0.73986197,0.72981924,1.5487492,-2.2873068,0.6847702
10,1,6474486,35.87901,-1.1770128,-0.21099691,0.865749,0.7844203,1.4184378,-0.07223797,0.6843916
10,1,6474486,40.240364,-1.8780867,0.047406983,0.85972905,0.8405323,1.6573114,-0.103489034,0.6788347
10,1,6474486,40.12484,-0.7426021,0.06366415,0.89133817,0.811605,1.6672914,-0.10887739,0.67400914
10,1,6474486,-3.7415261,19.032896,-0.7305855,0.8388798,0.81251645,1.6707163,-1.8218917,0.64896786
10,1,6474486,55.10709,6.657343,0.8562893,0.9411379,0.8715403,1.7541493,0.31554264,0.64809877
10,1,6474486,2.0722148,-12.203764,-1.1620384,0.7626921,0.77966446,1.6210635,0.85876626,0.6447977
10,1,6474486,23.838938,-2.1535015,-0.3589,0.7479649,0.76889193,1.7800066,-0.3356351,0.63045186
10,1,6474486,17.38731,-4.346215,-0.76118594,0.8578,0.78385997,1.4330782,0.85312635,0.61229306
10,1,6474486,1.8943055,18.480007,-0.6431479,0.7852605,0.74089414,1.4266654,-1.3111798,0.60480905
10,1,6474486,41.275,-2.2922387,0.046441983,0.8815796,0.79788786,1.6141509,-0.053951524,0.59093994
10,1,6474486,-7.7576823,44.647655,-0.2670179,1.0423489,0.91066927,1.7429146,1.7817552,0.5816902
10,1,6474486,-25.156443,2.0671206,-1.3166991,0.8929655,0.8306162,1.7107587,1.3512454,0.57491297
10,1,6474486,-9.477704,50.084396,-0.15564577,0.92457956,0.86512417,1.7282473,1.8030123,0.5360562
10,1,6474486,23.92934,-3.0175214,-0.36457616,0.7722948,0.787241,1.7898705,0.3392011,0.5063949
10,1,6474486,17.93706,-5.2525067,-0.7525669,0.87954843,0.78893036,1.4930096,0.65177983,0.48070246
10,1,6474486,-62.822147,-24.536913,-2.7328799,0.9457139,0.9244936,1.6926461,-2.7778652,0.47003365
10,1,6474486,2.6287868,-13.575124,-1.1679158,0.7293911,0.7495313,1.6368062,2.6433961,0.46112028
10,1,6474486,5.0236907,17.8363,-0.3141381,0.81620115,0.81391287,1.8653126,-1.8082731,0.45985523
10,1,6474486,-9.881601,39.91105,-0.6483368,0.8799325,0.7991117,1.5132252,1.5738766,0.44720635
10,1,6474486,-0.35115257,17.731161,-0.7590919,0.82319385,0.7521443,1.4107497,-1.5198357,0.43076602
10,1,6474486,-63.414314,-28.334719,-2.8335443,0.9306204,0.9296579,1.7369208,0.5157683,0.41375047
10,1,6474486,-7.6582074,38.79035,-0.47837108,0.9307875,0.85771763,1.6622802,-1.4291201,0.4029218
10,1,6474486,68.46567,0.20414215,0.8621811,1.0172675,1.0088598,1.9035497,0.12468502,0.33960506
11,1,106755078,24.559742,14.214442,0.0015917539,0.92618674,0.83049536,1.7775149,2.9851274,0.84481
11,1,106755078,24.232697,13.432535,-0.06374924,0.94757247,0.8158745,1.7152305,3.043468,0.82226396
11,1,106755078,32.79889,8.642677,0.16002817,1.1252621,0.95798963,1.897103,-3.1689432,0.80990356
11,1,106755078,-2.7765481,16.544168,-0.7351627,0.98328316,0.83479154,1.7432396,2.4052377,0.8080125
11,1,106755078,-11.2773485,28.853178,-0.9936649,1.0255566,0.85512877,1.7130773,2.2955399,0.8064717
11,1,106755078,-0.21118629,-22.850222,-1.3911313,0.9432767,0.8396095,1.7361646,1.0506715,0.8043309
11,1,106755078,23.073296,3.7877145,-0.3934086,0.90850586,0.8234068,1.5755684,-2.9964294,0.78687924
11,1,106755078,33.432983,2.7587733,-0.048618246,0.920532,0.8925779,1.6404147,0.040967114,0.7721584
11,1,106755078,-5.2216444,19.071548,-0.8172179,0.9763564,0.8790589,1.6880891,2.0733638,0.7687442
11,1,106755078,1.4548863,-11.155098,-1.0527114,0.8340786,0.8600656,1.8265067,-0.95057094,0.7662496
11,1,106755078,47.615726,16.490364,1.0324671,0.99895304,0.85935396,1.663448,-3.0801587,0.7605207
11,1,106755078,-6.618191,23.551832,-0.67600423,1.0819327,0.89734316,1.8936844,1.7954831,0.74075806
11,1,106755078,2.6726866,17.831285,-0.5698226,0.75666845,0.7686236,1.561591,-2.0662005,0.73360276
11,1,106755078,40.36326,-1.87519,0.056056093,0.88196236,0.83446324,1.6710144,-0.05177845,0.7308664
